incident_date,year,month,month_name,quarter,day_of_week,is_weekend,day_of_year,state_name,region,region_code,division,city,agency_name,agency_type,population,population_category,population_group,location,offense_description,offense_severity,severity_score,bias_category,bias_group,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_offender_ratio,hate_crime_index,victim_types,offender_race,offender_ethnicity
2021-01-04,2021,1,January,Q1,Monday,False,4,Georgia,West,4.0,Pacific,Alviso,ALVISO,City,,,"Cities <2,500",Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Atheism/Agnosticism,0,0,0,1,1,0,0.0,0.0,Religious Organization,White,Not Hispanic or Latino
2021-01-04,2021,1,January,Q1,Monday,False,4,Hawaii,West,4.0,Pacific,Colusa,COLUSA,County,9907.0,Small,"Non-MSA Counties <10,000",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Native Hawaiian/Other Pacific Islander,Not Hispanic or Latino
2021-01-04,2021,1,January,Q1,Monday,False,4,Illinois,West,4.0,Pacific,Oakland,UPRR: MODOC COUNTY,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"Non-MSA Counties <10,000",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,4,4,0,2,0,2,2.0,1.6094379124341003,Individual,White,
2021-01-04,2021,1,January,Q1,Monday,False,4,Kansas,West,4.0,Pacific,Santa Barbara,GOLETA,City,32929.0,Medium,"Cities 25,000-49,999",Residence/Home,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,0,1,2,0,2,0.5,0.6931471805599453,Individual,White,
2021-01-04,2021,1,January,Q1,Monday,False,4,Louisiana,West,4.0,Pacific,,HP: JUDICIAL PROTECTION SECTIO,State Police,,,"Cities <2,500",Bank/Savings and Loan,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Black or African American,Not Hispanic or Latino
2021-01-04,2021,1,January,Q1,Monday,False,4,Minnesota,Northeast,1.0,New England,,YALE UNIVERSITY,University or College,,,"Cities <2,500",Highway/Road/Alley,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Islamic (Muslim),1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2021-01-04,2021,1,January,Q1,Monday,False,4,New Jersey,South,3.0,South Atlantic,Palatka,PALATKA,City,10445.0,Medium,"Cities 10,000-24,999",Other/Unknown,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2021-01-04,2021,1,January,Q1,Monday,False,4,New York,South,3.0,South Atlantic,Tallahassee,DEP DLE: MANATEE COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Other/Unknown,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Individual,,
2021-01-04,2021,1,January,Q1,Monday,False,4,New York,South,3.0,South Atlantic,Tallahassee,DEP DLE: MANATEE COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Other/Unknown,Robbery,Violent,3.0,Gender,Gender,Anti-Female,0,0,0,0,0,0,,0.0,Business,Black or African American,
2021-01-04,2021,1,January,Q1,Monday,False,4,North Carolina,South,3.0,South Atlantic,Hialeah Gardens,HIALEAH GARDENS,City,22091.0,Medium,"Cities 10,000-24,999",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-04,2021,1,January,Q1,Monday,False,4,Wyoming,North Central,2.0,East North Central,Bloomington,BLOOMINGTON,City,80135.0,Large,"Cities 50,000-99,999",Farm Facility,Aggravated Assault,Violent,3.0,Gender,Gender,Anti-Female,1,1,0,2,2,0,0.5,2.0794415416798357,Individual,White,Not Hispanic or Latino
2021-01-04,2021,1,January,Q1,Monday,False,4,,West,4.0,Mountain,,"DEPT OF PUBLIC SAFETY, TUCSON",State Agency Enforcement Unit,,,"Cities <2,500",Park/Playground,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Black or African American,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,California,South,3.0,East South Central,Oakman,OAKMAN,City,746.0,Very Small,"Cities <2,500",School - Elementary/Secondary,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,0,1,0,0,0,,0.6931471805599453,Individual,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,California,South,3.0,East South Central,Red Level,RED LEVEL,City,436.0,Very Small,"Cities <2,500",Drug Store/Dr.'s Office/Hospital,Robbery,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,California,South,3.0,East South Central,Roanoke,ROANOKE,City,5411.0,Small,"Cities 2,500-9,999",Air/Bus/Train Terminal,Intimidation,Non-Violent,1.0,Disability,Disability,Anti-Physical Disability,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Multiple Races,Hispanic or Latino
2021-01-05,2021,1,January,Q1,Tuesday,False,5,California,South,3.0,East South Central,Roanoke,ROANOKE,City,5411.0,Small,"Cities 2,500-9,999",Highway/Road/Alley,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,2,0,2,0.5,2.0794415416798357,Individual,Multiple Races,Hispanic or Latino
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Georgia,South,3.0,West South Central,,State Park: Marks' Mills Battl,State Agency Enforcement Unit,,,Possessions,Government/Public Building,All Other Larceny,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,1,0,1,0.0,0.0,Government,White,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Kansas,West,4.0,Pacific,San Marcos,CA ST UN: SAN MARCOS,University or College,,,"Cities <2,500",Field/Woods,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Business,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Kansas,West,4.0,Pacific,Sonoma,SONOMA,City,10342.0,Medium,"Cities 10,000-24,999",Residence/Home,Aggravated Assault,Violent,3.0,Disability,Disability,Anti-Physical Disability,1,1,0,0,0,0,,2.0794415416798357,Individual,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Maine,West,4.0,Mountain,Georgetown,CLEAR CREEK,County,6224.0,Small,"MSA Counties <10,000",Residence/Home,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Maryland,West,4.0,Mountain,Eagle,EAGLE,City,7614.0,Small,"Cities 2,500-9,999",Highway/Road/Alley,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,2,2,0,0.5,2.0794415416798357,,Black or African American,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,New Jersey,South,3.0,South Atlantic,North Port,NORTH PORT,City,93930.0,Large,"Cities 50,000-99,999",Highway/Road/Alley,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,New Jersey,South,3.0,South Atlantic,Palm Beach,PALM BEACH,City,9262.0,Small,"Cities 2,500-9,999",Other/Unknown,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,0,1,1,0,1,1.0,0.6931471805599453,Individual,White,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,New Jersey,South,3.0,South Atlantic,Pembroke Pines,PEMBROKE PINES,City,169288.0,Very Large,"Cities 100,000-249,999",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,New York,South,3.0,South Atlantic,Tallahassee,DEP DLE: MANATEE COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Other,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,New York,South,3.0,South Atlantic,Vero Beach,FWCC: INDIAN RIVER COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Other/Unknown,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Jewish,0,0,0,0,0,0,,0.0,Other,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Ohio,South,3.0,South Atlantic,Abbeville,ABBEVILLE,City,2881.0,Small,"Cities 2,500-9,999",Church/Synagogue/Temple,Theft from Motor Vehicle,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-White,0,0,0,0,0,0,,0.0,Business,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Ohio,South,3.0,South Atlantic,,DEPT OF AGRICULTURE AND CONSUM,State Agency Enforcement Unit,,,"Non-MSA Counties <10,000",Highway/Road/Alley,,,,Religion,Religion,Anti-Sikh,1,1,0,0,0,0,,,Individual,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Ohio,South,3.0,South Atlantic,,FORT CAROLINE NMEM,,,,Possessions,Residence/Home,All Other Larceny,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Pennsylvania,South,3.0,South Atlantic,Milledgeville,GEORGIA MILITARY COLLEGE,University or College,,,"Cities <2,500",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Tennessee,North Central,2.0,East North Central,Crest Hill,CREST HILL,City,20020.0,Medium,"Cities 10,000-24,999",Parking Lot/Garage,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,"Anti-Multiple Races, Group",1,0,1,1,1,0,1.0,2.0794415416798357,Individual,White,Not Hispanic or Latino
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Texas,North Central,2.0,East North Central,Hopkins Park,HOPKINS PARK,City,607.0,Very Small,"Cities <2,500",Residence/Home,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,Not Hispanic or Latino
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Texas,North Central,2.0,East North Central,New Athens,NEW ATHENS,City,1849.0,Very Small,"Cities <2,500",Residence/Home,Robbery,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,3,1,2,0.3333333333333333,2.0794415416798357,Individual,Multiple Races,
2021-01-05,2021,1,January,Q1,Tuesday,False,5,Washington,North Central,2.0,East North Central,Springfield,SANGAMON,County,34380.0,Medium,"MSA Counties 25,000-99,999",School - Elementary/Secondary,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,0,0,0,,0.0,Business,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Arizona,South,3.0,East South Central,Lexington,LEXINGTON,City,738.0,Very Small,"Cities <2,500",Commercial/Office Building,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,Hispanic or Latino
2021-01-06,2021,1,January,Q1,Wednesday,False,6,California,South,3.0,East South Central,Roanoke,ROANOKE,City,5411.0,Small,"Cities 2,500-9,999",Highway/Road/Alley,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,3,3,0,0.3333333333333333,2.0794415416798357,Individual,Multiple Races,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,California,South,3.0,East South Central,Trinity,TRINITY,City,2474.0,Very Small,"Cities <2,500",Lake/Waterway,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,California,South,3.0,East South Central,Troy,TROY UNIVERSITY,University or College,,,"Cities <2,500",Highway/Road/Alley,Aggravated Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Asian,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Multiple Races,Hispanic or Latino
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Georgia,South,3.0,West South Central,,State Park: Crowley's Ridge St,State Agency Enforcement Unit,,,Possessions,Restaurant,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,White,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Georgia,South,3.0,West South Central,,State Park: White Oak Lake Sta,State Agency Enforcement Unit,,,"Cities <2,500",Other/Unknown,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Maine,West,4.0,Mountain,Georgetown,CLEAR CREEK,County,6224.0,Small,"MSA Counties <10,000",Residence/Home,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Massachusetts,West,4.0,Mountain,Boulder,BOULDER,City,104232.0,Very Large,"Cities 100,000-249,999",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,2,2,0,1,1,0,2.0,1.0986122886681098,Individual,White,Not Hispanic or Latino
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Minnesota,Northeast,1.0,New England,West Haven,WEST HAVEN,City,55133.0,Large,"Cities 50,000-99,999",Commercial/Office Building,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,Hispanic or Latino
2021-01-06,2021,1,January,Q1,Wednesday,False,6,New Jersey,South,3.0,South Atlantic,Mayo,LAFAYETTE,County,8177.0,Small,"Non-MSA Counties <10,000",Commercial/Office Building,Intimidation,Non-Violent,1.0,Gender Identity,Gender Identity,Anti-Transgender,2,2,0,3,3,0,0.6666666666666666,1.0986122886681098,Individual,Multiple Races,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,New Jersey,South,3.0,South Atlantic,Mayo,MAYO,City,1135.0,Very Small,"Cities <2,500",,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,0.6931471805599453,Individual,Black or African American,Not Hispanic or Latino
2021-01-06,2021,1,January,Q1,Wednesday,False,6,New Jersey,South,3.0,South Atlantic,Panama City,HP: CALHOUN COUNTY,State Police,,,"Non-MSA Counties <10,000",Residence/Home,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,New Jersey,South,3.0,South Atlantic,Pembroke Pines,PEMBROKE PINES,City,169288.0,Very Large,"Cities 100,000-249,999",Convenience Store,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,New Jersey,South,3.0,South Atlantic,Pompano Beach,POMPANO BEACH,City,114181.0,Very Large,"Cities 100,000-249,999",Church/Synagogue/Temple,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Catholic,0,0,0,0,0,0,,0.0,Religious Organization,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,New York,South,3.0,South Atlantic,Tallahassee,DAB&T: COLLIER COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Commercial/Office Building,Intimidation,Non-Violent,1.0,Religion,Religion,Anti-Islamic (Muslim),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,New York,South,3.0,South Atlantic,Tallahassee,DAB&T: PASCO COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Residence/Home,Intimidation,Non-Violent,1.0,Sexual Orientation,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,New York,South,3.0,South Atlantic,Tallahassee,DEP DLE: MANATEE COUNTY,State Agency Enforcement Unit,,,"MSA Counties <10,000",Other/Unknown,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,0,0,0,,0.0,Individual,Black or African American,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Pennsylvania,West,4.0,Pacific,Lihue,LIHUE,City,,,Possessions,Jail/Prison,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Texas,North Central,2.0,East North Central,Moline,QUAD-CITY METRO ENFC GRP,"Other Agencies (e.g., fire marshal, hospital, airport)",,,"MSA Counties <10,000",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Religion,Religion,Anti-Hindu,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Virginia,North Central,2.0,East North Central,Peoria,PEORIA,County,47490.0,Medium,"MSA Counties 25,000-99,999",Highway/Road/Alley,Weapon Law Violations,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,"Anti-Multiple Races, Group",0,0,0,1,1,0,0.0,0.0,Society/Public,White,Not Hispanic or Latino
2021-01-06,2021,1,January,Q1,Wednesday,False,6,Washington,North Central,2.0,East North Central,Toledo,CUMBERLAND,County,7597.0,Small,"Non-MSA Counties <10,000",Restaurant,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,"Anti-Multiple Races, Group",0,0,0,1,1,0,0.0,0.0,Business,White,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,,West,4.0,Mountain,,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,,,"Cities <2,500",Government/Public Building,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,0.0,0.0,Government,White,Hispanic or Latino
2021-01-06,2021,1,January,Q1,Wednesday,False,6,,West,4.0,Mountain,,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,,,"Cities <2,500",Government/Public Building,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,1,1,0,0.0,0.0,Government,White,
2021-01-06,2021,1,January,Q1,Wednesday,False,6,,West,4.0,Mountain,,"DEPT OF PUBLIC SAFETY, PHOENIX",State Agency Enforcement Unit,,,"Cities <2,500",Other/Unknown,Intimidation,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,White,Not Hispanic or Latino
2021-01-07,2021,1,January,Q1,Thursday,False,7,California,West,4.0,Pacific,Bethel,BETHEL,City,6267.0,Small,"Cities 2,500-9,999",Residence/Home,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,,0.0,Business,,
2021-01-07,2021,1,January,Q1,Thursday,False,7,California,South,3.0,East South Central,Montgomery,AL ALC BEV CONTROL BOARD,State Agency Enforcement Unit,,,"MSA Counties <10,000",Highway/Road/Alley,Simple Assault,Violent,3.0,Race/Ethnicity,Race/Ethnicity,Anti-White,1,1,0,1,1,0,1.0,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
2021-01-07,2021,1,January,Q1,Thursday,False,7,California,South,3.0,East South Central,Munford,MUNFORD,City,1341.0,Very Small,"Cities <2,500",Parking Lot/Garage,All Other Larceny (23H),Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,,0.6931471805599453,Individual,,
2021-01-07,2021,1,January,Q1,Thursday,False,7,California,South,3.0,East South Central,Ragland,RAGLAND,City,1701.0,Very Small,"Cities <2,500",Commercial/Office Building,Aggravated Assault,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,1,1,0,1.0,2.0794415416798357,Individual,,Hispanic or Latino
2021-01-07,2021,1,January,Q1,Thursday,False,7,California,South,3.0,East South Central,Roanoke,ROANOKE,City,5411.0,Small,"Cities 2,500-9,999",Highway/Road/Alley,Destruction/Damage/Vandalism of Property,Non-Violent,1.0,Race/Ethnicity,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,1.0,0.6931471805599453,Individual,White,
2021-01-07,2021,1,January,Q1,Thursday,False,7,California,South,3.0,East South Central,Roanoke,ROANOKE,City,5411.0,Small,"Cities 2,500-9,999",Highway/Road/Alley,Rape,Violent,3.0,Sexual Orientation,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,0.5,2.0794415416798357,Individual,Black or African American,Not Hispanic or Latino
