incident_date,year,month,day_of_week,quarter,state_name,region,division,city,location,agency_name,agency_type,population_group,population,offense_description,offense_severity,bias_category,bias_motivation,total_victims,adult_victims,juvenile_victims,total_offenders,adult_offenders,juvenile_offenders,victim_types,offender_race,offender_ethnicity
2023-11-19,2023,11,Sunday,Q4,Unknown,Northeast,Middle Atlantic,WOODBURY,Church/Synagogue/Temple,PROSECUTOR: GLOUCESTER C,"Other Agencies (e.g., fire marshal, hospital, airport)","MSA Counties <10,000",0,Intimidation,Non-Violent,Religion,Anti-Other Christian,2,2,0,1,1,0,Individual,White,Unknown
2023-11-19,2023,11,Sunday,Q4,Unknown,Northeast,Middle Atlantic,WOODBURY,,PROSECUTOR: GLOUCESTER C,"Other Agencies (e.g., fire marshal, hospital, airport)","MSA Counties <10,000",0,Intimidation,Non-Violent,Religion,Anti-Jewish,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2023-11-19,2023,11,Sunday,Q4,Florida,West,Mountain,RATON,Shopping Mall,COLFAX,County,"Non-MSA Counties <10,000",3363,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,1,1,0,2,2,0,"Business, Individual",White,Not Hispanic or Latino
2023-11-19,2023,11,Sunday,Q4,Illinois,Northeast,Middle Atlantic,NEW YORK CITY,Residence/Home,CORTLAND CO CONRAIL RC,"Other Agencies (e.g., fire marshal, hospital, airport)",Possessions,0,Arson,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),2,2,0,1,1,0,Individual,White,Not Hispanic or Latino
2023-11-19,2023,11,Sunday,Q4,Kentucky,Northeast,Middle Atlantic,,Residence/Home,FIRE ISLAND NS,,Possessions,0,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,0,0,0,Individual,Unknown,
2023-11-19,2023,11,Sunday,Q4,Michigan,South,South Atlantic,NC,Residence/Home,FRANKLIN BI,State Agency Enforcement Unit,"MSA Counties <10,000",0,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,1,1,0,0,0,0,Individual,Unknown,
2023-11-19,2023,11,Sunday,Q4,Michigan,South,South Atlantic,NC,Residence/Home,HENDERSON BI,State Agency Enforcement Unit,"MSA Counties <10,000",0,Simple Assault,Violent,Religion,Anti-Jewish,1,1,0,1,1,0,Individual,White,
2023-11-19,2023,11,Sunday,Q4,Minnesota,South,South Atlantic,PITTSBORO,Residence/Home,PITTSBORO,City,"Cities 2,500-9,999",4662,Theft from Building,Non-Violent,Religion,Anti-Jewish,1,1,0,0,0,0,Individual,Unknown,
2023-11-19,2023,11,Sunday,Q4,Minnesota,South,South Atlantic,ROBBINSVILLE,Residence/Home,ROBBINSVILLE,City,"Cities <2,500",534,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Asian,1,1,0,0,0,0,Individual,Unknown,
2023-11-19,2023,11,Sunday,Q4,New Jersey,North Central,East North Central,MCDONALD,Highway/Road/Alley,MCDONALD,City,"Cities 2,500-9,999",3117,Intimidation,Non-Violent,Religion,Anti-Jewish,1,1,0,0,0,0,Individual,Unknown,
2023-11-19,2023,11,Sunday,Q4,New Jersey,North Central,East North Central,METAMORA,Residence/Home,METAMORA,City,"Cities <2,500",547,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,Unknown
2023-11-19,2023,11,Sunday,Q4,New York,North Central,East North Central,RISINGSUN,Other/Unknown,RISINGSUN,City,"Cities <2,500",632,Intimidation,Non-Violent,Race/Ethnicity,Anti-Asian,0,0,0,0,0,0,Individual,Black or African American,
2023-11-19,2023,11,Sunday,Q4,New York,North Central,East North Central,SAINT CLAIRSVILLE,Restaurant,BELMONT,County,"MSA Counties 25,000-99,999",28226,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Business,Unknown,Unknown
2023-11-19,2023,11,Sunday,Q4,New York,North Central,East North Central,TROTWOOD,Residence/Home,TROTWOOD,City,"Cities 10,000-24,999",22930,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2023-11-19,2023,11,Sunday,Q4,New York,North Central,East North Central,UNION CITY,Residence/Home,UNION CITY,City,"Cities <2,500",1577,Intimidation,Non-Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Unknown
2023-11-19,2023,11,Sunday,Q4,Pennsylvania,Northeast,Middle Atlantic,BIRDSBORO,Restaurant,ROBESON TOWNSHIP,City,"Cities 2,500-9,999",7650,Simple Assault,Violent,Race/Ethnicity,Anti-Hispanic or Latino,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2023-11-19,2023,11,Sunday,Q4,Texas,Northeast,Middle Atlantic,HARRISBURG,Residence/Home,SP BCI: WYOMING COUNTY,State Police,MSA State Police,0,Aggravated Assault,Violent,Sexual Orientation,Anti-Gay (Male),1,1,0,2,2,0,Individual,Black or African American,
2023-11-19,2023,11,Sunday,Q4,Texas,Northeast,Middle Atlantic,JENKINTOWN,Residence/Home,JENKINTOWN,City,"Cities 2,500-9,999",4693,Destruction/Damage/Vandalism of Property,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),1,1,0,0,0,0,Individual,Unknown,
2023-11-19,2023,11,Sunday,Q4,Washington,Northeast,Middle Atlantic,NEW KENSINGTON,School - Elementary/Secondary,NEW KENSINGTON,City,"Cities 10,000-24,999",12100,Burglary/Breaking and Entering,Non-Violent,Race/Ethnicity,Anti-Black or African American,0,0,0,0,0,0,Business,Unknown,
2023-11-20,2023,11,Monday,Q4,Alabama,Northeast,Middle Atlantic,BEDMINSTER,Residence/Home,BEDMINSTER TOWNSHIP,City,"Cities 2,500-9,999",8290,Simple Assault,Violent,Race/Ethnicity,Anti-Native Hawaiian/Pacific Islander,1,1,0,1,1,0,Individual,Black or African American,Not Hispanic or Latino
2023-11-20,2023,11,Monday,Q4,Arizona,Northeast,Middle Atlantic,FLORHAM PARK,Residence/Home,FLORHAM PARK,City,"Cities 10,000-24,999",13746,Aggravated Assault,Violent,Sexual Orientation,Anti-Lesbian,1,1,0,1,1,0,Individual,White,Hispanic or Latino
2023-11-20,2023,11,Monday,Q4,California,Northeast,Middle Atlantic,NEWTON,School - College/University,STILLWATER TOWNSHIP,City,"Cities 2,500-9,999",4088,Destruction/Damage/Vandalism of Property,Non-Violent,Race/Ethnicity,Anti-Arab,0,0,0,0,0,0,Business,Unknown,
2023-11-20,2023,11,Monday,Q4,California,Northeast,Middle Atlantic,NORTH WILDWOOD,Air/Bus/Train Terminal,WEST WILDWOOD,City,"Cities <2,500",541,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Religious Organization,Unknown,Unknown
2023-11-20,2023,11,Monday,Q4,California,Northeast,Middle Atlantic,NORTH WILDWOOD,Field/Woods,WEST WILDWOOD,City,"Cities <2,500",541,Intimidation,Non-Violent,Sexual Orientation,Anti-LGBTQ+ (Mixed Group),2,2,0,1,1,0,Individual,White,Hispanic or Latino
2023-11-20,2023,11,Monday,Q4,California,Northeast,Middle Atlantic,RIVERTON,School - College/University,RIVERTON,City,"Cities 2,500-9,999",2781,Burglary/Breaking and Entering,Non-Violent,Race/Ethnicity,Anti-Other Race/Ethnicity/Ancestry,0,0,0,0,0,0,Business,Unknown,
2023-11-20,2023,11,Monday,Q4,Unknown,Northeast,Middle Atlantic,WOODBURY,Church/Synagogue/Temple,PROSECUTOR: GLOUCESTER C,"Other Agencies (e.g., fire marshal, hospital, airport)","MSA Counties <10,000",0,Intimidation,Non-Violent,Religion,Anti-Jewish,4,4,0,0,0,0,Individual,Unknown,
2023-11-20,2023,11,Monday,Q4,Florida,West,Mountain,LOGAN,Shopping Mall,LOGAN,City,"Cities <2,500",956,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Unknown,White,
2023-11-20,2023,11,Monday,Q4,Indiana,Northeast,Middle Atlantic,PHELPS,School - Elementary/Secondary,PHELPS VILLAGE,City,"Cities <2,500",1883,Intimidation,Non-Violent,Race/Ethnicity,Anti-White,2,0,2,2,0,2,Individual,Black or African American,Not Hispanic or Latino
2023-11-20,2023,11,Monday,Q4,Kentucky,Northeast,Middle Atlantic,WHITNEY POINT,Residence/Home,WHITNEY POINT VILLAGE,City,"Cities <2,500",908,Intimidation,Non-Violent,Gender Identity,Anti-Transgender,1,0,1,1,0,1,Individual,White,
2023-11-20,2023,11,Monday,Q4,Massachusetts,South,South Atlantic,ELK PARK,Parking Lot/Garage,ELK PARK,City,"Cities <2,500",552,Destruction/Damage/Vandalism of Property,Non-Violent,Religion,Anti-Jewish,0,0,0,0,0,0,Business,Unknown,
2023-11-20,2023,11,Monday,Q4,Maryland,South,South Atlantic,FUQUAY VARINA,Convenience Store,FUQUAY-VARINA,City,"Cities 25,000-49,999",39037,Simple Assault,Violent,Religion,Anti-Islamic (Muslim),3,3,0,3,3,0,Individual,Group of Multiple Races,
2023-11-20,2023,11,Monday,Q4,Maryland,South,South Atlantic,GREENSBORO,Bar/Nightclub,PIEDMONT TRIAD INTNL AIR,"Other Agencies (e.g., fire marshal, hospital, airport)","Cities <2,500",0,Simple Assault,Violent,Race/Ethnicity,Anti-Black or African American,1,1,0,1,1,0,Individual,White,Not Hispanic or Latino
2023-11-20,2023,11,Monday,Q4,Michigan,South,South Atlantic,KINGSTOWN,Church/Synagogue/Temple,KINGSTOWN,City,"Cities <2,500",668,Intimidation,Non-Violent,Religion,Anti-Other Christian,2,2,0,1,1,0,Individual,White,
