agency_id,incident_id,incident_date,agency_index,state_code,state_name,quarter_code,quarter,data_source_code,data_source,offense_code,offense_description,location_code,location,offense_victims,bias_code,bias_motivation,bias_category,victim_types_raw,victim_types,total_victims_reported,adult_victims,juvenile_victims,total_victims,total_offenders_reported,adult_offenders,juvenile_offenders,total_offenders,offender_race_code,offender_race,offender_ethnicity_code,offender_ethnicity,year,month,day_of_week,is_weekend,offense_severity
IN0020100,CEFB0YTD128N,2024-05-29,85396,13,Indiana,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,05,Commercial/Office Building,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
IN0450700,LYH8VBKBF39G,2024-05-29,85571,13,Indiana,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,53,School - Elementary/Secondary,1,72,Anti-Gender Non-Conforming,Gender Identity,I,Individual,1,0,1,1,2,0,2,2,M,Group of Multiple Races,N,Not Hispanic or Latino,2024,5,Wednesday,False,Violent
IN0450700,UJH9OWP6SCTD,2024-05-29,85571,13,Indiana,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,23,Service/Gas Station,1,72,Anti-Gender Non-Conforming,Gender Identity,L,Unknown,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Wednesday,False,Violent
MA0130100,PN20KGNK2SCT,2024-05-29,87817,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,61,Anti-Male,Gender,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,U,Unknown,2024,5,Wednesday,False,Non-Violent
MA0130100,PN20KGWLHSCT,2024-05-29,87817,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
MDBPD0000,CE0VRBZH128N,2024-05-29,88165,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,21,Restaurant,1,25,Anti-Other Religion,Religion,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Wednesday,False,Violent
MI8270100,2K2ZPU72JG 4,2024-05-29,89304,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,50,Park/Playground,1,71,Anti-Transgender,Gender Identity,I,Individual,1,0,1,1,1,0,1,1,W,White,U,Unknown,2024,5,Wednesday,False,Violent
MN0810200,2W2ZPU72962X,2024-05-29,89791,22,Minnesota,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,53,School - Elementary/Secondary,2,15,"Anti-Multiple Races, Group",Race/Ethnicity,I,Individual,2,0,2,2,2,0,2,2,M,Group of Multiple Races,M,,2024,5,Wednesday,False,Violent
NJ0031300,2W2ZPU7Z62 X,2024-05-29,92804,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,41,Anti-Gay (Male),Sexual Orientation,G,Government,0,0,0,0,1,1,0,1,U,Unknown,,,2024,5,Wednesday,False,Non-Violent
NJ0041200,NZ-UHOI46AEM,2024-05-29,92845,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,08,Department/Discount Store,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Wednesday,False,Non-Violent
NJ0120500,CE0 AWQR728N,2024-05-29,93042,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,2,1,1,2,1,1,0,1,W,White,U,Unknown,2024,5,Wednesday,False,Non-Violent
NJ0133400,CENNKYQDF28N,2024-05-29,93104,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,07,Convenience Store,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,U,Unknown,2024,5,Wednesday,False,Non-Violent
NY0010100,CE0DEOBH728N,2024-05-29,93627,31,New York,2,Q2 (April - June),N,NIBRS Incident,120,Robbery,21,Restaurant,1,14,Anti-Asian,Race/Ethnicity,I,Individual,2,2,0,2,1,1,0,1,W,White,U,Unknown,2024,5,Wednesday,False,Violent
NY0015200,O 2YJX IYRF3,2024-05-29,93635,31,New York,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,21,Anti-Jewish,Religion,O,Other,0,0,0,0,1,0,0,0,U,Unknown,,,2024,5,Wednesday,False,Non-Violent
NY0303000,1W0HP-82SGJD,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,50,Park/Playground,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,0,1,1,U,Unknown,U,Unknown,2024,5,Wednesday,False,Non-Violent
NY0303000,380J45LZBDS,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,A,Asian,N,Not Hispanic or Latino,2024,5,Wednesday,False,Violent
NY0303000,9N04KH6MSLTC,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,2,21,Anti-Jewish,Religion,BI,"Business, Individual",1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2024,5,Wednesday,False,Non-Violent
NY0303000,A0MQV93PJ1H,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,A,Asian,N,Not Hispanic or Latino,2024,5,Wednesday,False,Violent
NY0303000,A0MQVKG0718,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,A,Asian,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
NY0303000,A0MQVKG0719,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,A,Asian,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
NY0303000,A0MQVKG071A,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,A,Asian,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
NY0303000,TG0W5M7U8 76,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2024,5,Wednesday,False,Non-Violent
NY0303000,WK0ZL7I XMQI,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,B,Business,0,0,0,0,1,0,1,1,W,White,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
NY0303000,WK0ZL7IL6DQS,2024-05-29,93976,31,New York,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,50,Park/Playground,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Wednesday,False,Non-Violent
OR0260200,35-BAV5C7X I,2024-05-29,96616,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2024,5,Wednesday,False,Violent
OR0260200,O -G2 NIE-F3,2024-05-29,96616,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2024,5,Wednesday,False,Non-Violent
PAPEP0000,PN-1K3HWUXN9,2024-05-29,98853,37,Pennsylvania,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Wednesday,False,Violent
TX2210100,2K-HL2P29D1A,2024-05-29,101933,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,L,Unknown,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Wednesday,False,Violent
TXDPD0000,8X3WIHNR6SAG,2024-05-29,102171,42,Texas,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,05,Commercial/Office Building,1,31,Anti-Arab,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
VA0700000,2W2ZGU72JXKA,2024-05-29,102646,45,Virginia,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,06,Construction Site,1,85,Anti-Sikh,Religion,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Wednesday,False,Non-Violent
VT0020100,V1B1YBSABH72,2024-05-29,102949,44,Vermont,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,0,1,1,W,White,,,2024,5,Wednesday,False,Non-Violent
WI0050200,7DTQGR399MQ5,2024-05-29,103405,48,Wisconsin,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,17,Liquor Store,1,85,Anti-Sikh,Religion,B,Business,0,0,0,0,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Wednesday,False,Non-Violent
WV0350100,2W2ZPU7PUGK8,2024-05-29,104209,47,West Virginia,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2024,5,Wednesday,False,Violent
CA0192200,NZ-UO2642AEM,2024-05-30,79901,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,18,Parking Lot/Garage,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,2,2,0,2,1,1,0,1,W,White,H,Hispanic or Latino,2024,5,Thursday,False,Violent
CA0194200,CE041CTL728N,2024-05-30,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,21,Restaurant,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2024,5,Thursday,False,Violent
CA0197200,CE0BKBZRT28N,2024-05-30,79961,04,California,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,24,Specialty Store,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Thursday,False,Non-Violent
CA0302700,CE-GABPU728N,2024-05-30,80141,04,California,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,52,School - College/University,1,71,Anti-Transgender,Gender Identity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Thursday,False,Non-Violent
CA0370200,CE0DSCBU728N,2024-05-30,80332,04,California,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,1,11,Anti-White,Race/Ethnicity,I,Individual,1,0,1,1,1,0,1,1,W,White,H,Hispanic or Latino,2024,5,Thursday,False,Non-Violent
CA0371400,CE-GRBPU728N,2024-05-30,80344,04,California,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,52,School - College/University,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,,,2024,5,Thursday,False,Non-Violent
CA0411300,SJ407NHNK8KM,2024-05-30,80444,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,0,1,1,U,Unknown,,,2024,5,Thursday,False,Non-Violent
FL0500200,2W2ZPUR 6N1A,2024-05-30,82376,09,Florida,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Thursday,False,Non-Violent
IA0310100,2W2ZPUHLI41A,2024-05-30,83778,14,Iowa,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,07,Convenience Store,1,24,Anti-Islamic (Muslim),Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Thursday,False,Non-Violent
IN0840100,ZITOLW8ZT6CY,2024-05-30,85734,13,Indiana,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,07,Convenience Store,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,U,Unknown,U,Unknown,2024,5,Thursday,False,Violent
KS0230100,V644IBKMO39G,2024-05-30,85973,15,Kansas,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2024,5,Thursday,False,Non-Violent
MA0011100,YC-7I6Z-X5HP,2024-05-30,87451,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Thursday,False,Non-Violent
MA0071800,52-ZU9G360VS,2024-05-30,87623,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,25,Other/Unknown,1,11,Anti-White,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Thursday,False,Non-Violent
MD0140100,CE0B-BECG28N,2024-05-30,88056,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,53,School - Elementary/Secondary,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,1,0,1,1,U,Unknown,N,Not Hispanic or Latino,2024,5,Thursday,False,Non-Violent
MD0140100,CE0BSEQ-P28N,2024-05-30,88056,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,18,Parking Lot/Garage,1,14,Anti-Asian,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Thursday,False,Non-Violent
MI5071300,2K0JLU73INJ,2024-05-30,88918,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,13,Highway/Road/Alley,3,12,Anti-Black or African American,Race/Ethnicity,I,Individual,3,1,2,3,2,2,0,2,W,White,U,Unknown,2024,5,Thursday,False,Non-Violent
MI6350300,UJ08OHPU7V7L,2024-05-30,89054,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,24,Specialty Store,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2024,5,Thursday,False,Non-Violent
NC0980100,CE0BKBQR728N,2024-05-30,92227,32,North Carolina,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,05,Commercial/Office Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Thursday,False,Non-Violent
NJ0090100,LY-RISRVF39G,2024-05-30,92971,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,20,Residence/Home,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,U,Unknown,2024,5,Thursday,False,Non-Violent
NJ0111300,2W2ZPU73JL8I,2024-05-30,93027,29,New Jersey,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,58,,1,71,Anti-Transgender,Gender Identity,I,Individual,1,1,0,1,1,0,1,1,A,Asian,N,Not Hispanic or Latino,2024,5,Thursday,False,Non-Violent
NJ0132600,VMVROXST0W5,2024-05-30,93097,29,New Jersey,2,Q2 (April - June),,,13C,Intimidation,18,Parking Lot/Garage,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2024,5,Thursday,False,Non-Violent
OH0150000,Z82B4IOZOF39,2024-05-30,95039,34,Ohio,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,1,52,Anti-Mental Disability,Disability,I,Individual,1,1,0,1,1,1,0,1,U,Unknown,,,2024,5,Thursday,False,Non-Violent
OR0030000,35-MR-QC-X I,2024-05-30,96426,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,13,Highway/Road/Alley,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,U,Unknown,2024,5,Thursday,False,Violent
OR0030800,CE0G0VPU728N,2024-05-30,96434,36,Oregon,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,72,Anti-Gender Non-Conforming,Gender Identity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Thursday,False,Non-Violent
PA0030800,2W2ZGU72ZY8A,2024-05-30,96911,37,Pennsylvania,2,Q2 (April - June),,,290,Destruction/Damage/Vandalism of Property,25,Other/Unknown,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,U,Unknown,2024,5,Thursday,False,Non-Violent
SD0030100,3NDYP6B4KJPB,2024-05-30,99613,40,South Dakota,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,I,American Indian/Alaska Native,U,Unknown,2024,5,Thursday,False,Violent
VT0041000,VW5L6Z BJW5,2024-05-30,102968,44,Vermont,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Thursday,False,Non-Violent
WA0130000,NZGA7V94XAEM,2024-05-30,103097,46,Washington,2,Q2 (April - June),N,NIBRS Incident,240,Motor Vehicle Theft,20,Residence/Home,1,72,Anti-Gender Non-Conforming,Gender Identity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Thursday,False,Non-Violent
WA0270300,ZI1K KHEVR39,2024-05-30,103224,46,Washington,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,0,1,1,P,Native Hawaiian/Other Pacific Islander,,,2024,5,Thursday,False,Non-Violent
AZ0130000,PN-0850WBSCT,2024-05-31,79517,02,Arizona,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,20,Residence/Home,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Friday,False,Non-Violent
CA0191H0X,O 06641OKBR3,2024-05-31,79895,04,California,2,Q2 (April - June),,,13B,Simple Assault,03,Bar/Nightclub,1,41,Anti-Gay (Male),Sexual Orientation,I,Individual,2,2,0,2,0,0,0,0,U,Unknown,U,Unknown,2024,5,Friday,False,Violent
CA0194200,CE04EE3R728N,2024-05-31,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,07,Convenience Store,1,32,Anti-Hispanic or Latino,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,U,Unknown,,,2024,5,Friday,False,Violent
CA0194200,CE04EVEV728N,2024-05-31,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,43,Anti-LGBTQ+ (Mixed Group),Sexual Orientation,I,Individual,1,1,0,1,1,1,0,1,W,White,,,2024,5,Friday,False,Violent
CA0194200,CE04EVZV728N,2024-05-31,79931,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,1,71,Anti-Transgender,Gender Identity,I,Individual,1,1,0,1,2,2,0,2,B,Black or African American,,,2024,5,Friday,False,Violent
CA0301700,PN-0AJ0W4SCT,2024-05-31,80131,04,California,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,57,Community Center,1,21,Anti-Jewish,Religion,G,Government,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Friday,False,Non-Violent
CA0302500,PN-0AJHWKSCT,2024-05-31,80139,04,California,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,1,31,Anti-Arab,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Friday,False,Non-Violent
CA0340400,O 1Y6 KYQ-F3,2024-05-31,80241,04,California,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,13,Highway/Road/Alley,3,31,Anti-Arab,Race/Ethnicity,I,Individual,3,0,3,3,2,0,0,0,U,Unknown,N,Not Hispanic or Latino,2024,5,Friday,False,Violent
CA0370000,PN129G0YVSCT,2024-05-31,80330,04,California,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2024,5,Friday,False,Non-Violent
CA0540400,52LMG4WPURVS,2024-05-31,80643,04,California,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,18,Parking Lot/Garage,1,12,Anti-Black or African American,Race/Ethnicity,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Friday,False,Violent
CODPD0000,LY-4KOBVZZY3,2024-05-31,81105,05,Colorado,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,13,Highway/Road/Alley,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Friday,False,Non-Violent
FL0131000,NH267NUGJ8EM,2024-05-31,81689,09,Florida,2,Q2 (April - June),N,NIBRS Incident,13A,Aggravated Assault,18,Parking Lot/Garage,1,25,Anti-Other Religion,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Friday,False,Violent
GM0010000,2W2ZPU73LL6,2024-05-31,83655,55,Guam,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,23,Anti-Protestant,Religion,I,Individual,1,1,0,1,1,0,0,0,U,Unknown,U,Unknown,2024,5,Friday,False,Non-Violent
IL0451000,LN2R2B4VF39G,2024-05-31,84694,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,26A,False Pretenses/Swindle,58,,1,28,Anti-Church of Jesus Christ (LDS),Religion,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Friday,False,Non-Violent
ILCPD0000,6J2XTX1SQ-F3,2024-05-31,85384,12,Illinois,2,Q2 (April - June),N,NIBRS Incident,23C,Shoplifting,23,Service/Gas Station,1,31,Anti-Arab,Race/Ethnicity,B,Business,0,0,0,0,1,1,0,1,B,Black or African American,N,Not Hispanic or Latino,2024,5,Friday,False,Non-Violent
IN0490300,SU2ZPU726L2A,2024-05-31,85607,13,Indiana,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,50,Park/Playground,1,11,Anti-White,Race/Ethnicity,G,Government,0,0,0,0,7,2,5,7,U,Unknown,M,,2024,5,Friday,False,Non-Violent
MA0051700,AF-QPRIOJ4KO,2024-05-31,87546,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,20,Residence/Home,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,2,2,0,2,W,White,N,Not Hispanic or Latino,2024,5,Friday,False,Non-Violent
MA0091100,CE0B-CTL728N,2024-05-31,87677,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,21,Restaurant,2,21,Anti-Jewish,Religion,BI,"Business, Individual",1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Friday,False,Non-Violent
MA0093300,CE041YEV728N,2024-05-31,87699,20,Massachusetts,2,Q2 (April - June),N,NIBRS Incident,23H,All Other Larceny,20,Residence/Home,1,21,Anti-Jewish,Religion,I,Individual,1,1,0,1,1,1,0,1,W,White,N,Not Hispanic or Latino,2024,5,Friday,False,Non-Violent
MD0130300,2W2ZPUFPUN6R,2024-05-31,88054,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,52,School - College/University,1,12,Anti-Black or African American,Race/Ethnicity,B,Business,0,0,0,0,0,0,0,0,U,Unknown,,,2024,5,Friday,False,Non-Violent
MDBPD0000,CE0GRVQHG28N,2024-05-31,88165,19,Maryland,2,Q2 (April - June),N,NIBRS Incident,290,Destruction/Damage/Vandalism of Property,05,Commercial/Office Building,1,33,Anti-Other Race/Ethnicity/Ancestry,Race/Ethnicity,I,Individual,1,1,0,1,0,0,0,0,U,Unknown,,,2024,5,Friday,False,Non-Violent
MI1985700,O 0NJ VOZXR2,2024-05-31,88613,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13C,Intimidation,53,School - Elementary/Secondary,1,52,Anti-Mental Disability,Disability,I,Individual,1,0,1,1,0,0,0,0,U,Unknown,,,2024,5,Friday,False,Non-Violent
MI7047400,NZ267NUGJ4NS,2024-05-31,89122,21,Michigan,2,Q2 (April - June),N,NIBRS Incident,13B,Simple Assault,53,School - Elementary/Secondary,1,25,Anti-Other Religion,Religion,I,Individual,1,0,1,1,2,0,2,2,U,Unknown,U,Unknown,2024,5,Friday,False,Violent
