year,record_type,incident_id,ori_code,incident_date,total_individual_victims,total_offenses,bias_motivation_1,bias_motivation_2,bias_motivation_3,bias_motivation_4,bias_motivation_5
2021,IR,29NJ01104002,A-HQ5H2TD,1A202101,31,N1,00,10,1W,13,C0
2021,IR,29NJ01104003,I-M5V9C6X,I202106,25,N2,00,10,1W,13,C0
2021,IR,29NJ0110400N,M-UH3641A,EM202103,19,N1,00,10,1W,13,C0
2021,IR,29NJ0110400P,T-1HG4WVS,CT202110,31,N4,00,10,0U,13,C0
2021,IR,29NJ0110400U,D-W8ILHSC,TD202106,17,N2,00,10,0U,13,C0
2021,IR,29NJ0110400U,D-WGIYHSC,TD202103,29,N1,00,10,1W,13,C0
2021,IR,29NJ0110400V,2-IJQAWPU,72202102,04,N1,00,10,1B,13,C0
2021,IR,29NJ01110002,A-H4572TD,1A202102,09,N1,00,20,1A,13,C0
2021,IR,29NJ0111000,5-ZROXAG0,W5202102,09,N1,00,10,1A,13,C0
2021,IR,29NJ0111000L,G- VSYVF3,9G202110,28,N4,00,10,1W,13,C0
2021,IR,29NJ0111000N,M-U7NS41A,EM202101,11,N1,00,10,0U,13,C0
2021,IR,29NJ0111000O,3-NJXZIQ-,F3202101,14,N1,00,10,0U,13,C0
2021,IR,29NJ0111000P,T-0G84WVS,CT202105,22,N2,00,10,1W,13,C0
2021,IR,29NJ0111000P,T-0KPIWVS,CT202103,16,N1,00,10,1W,13,C0
2021,IR,29NJ0111000P,T-1KPHWVS,CT202107,16,N3,00,10,1B,13,C0
2021,IR,29NJ0111000U,D-W0M4HSC,TD202105,15,N2,00,10,1W,13,C0
2021,IR,29NJ0111000V,2-IJI-WPU,72202102,03,N1,00,10,0U,13,C0
2021,IR,29NJ0111000Z,9-0NIAB-F,39202109,06,N3,00,10,0U,13,C0
2021,IR,29NJ0111000Z,9-0XZ4B-F,39202108,20,N3,00,10,1W,13,C0
2021,IR,29NJ0111000Z,9-J NOB-F,39202102,09,N1,00,10,1A,13,C0
2021,IR,29NJ0111000Z,9-XOVOB-F,39202111,07,N4,00,20,1B,13,C0
2021,IR,29NJ01113002,W2MPU7P87,K8202110,28,4,00,00,0U,29,00
2021,IR,29NJ0111300P,921FG07BR,CT202111,29,4,00,10,0U,13,C0
2021,IR,29NJ0111300P,921FGJK4O,CT202111,22,4,00,10,0U,13,C0
2021,IR,29NJ0118900C,72MGU7374,1A202110,11,4,00,10,1B,13,C0
2021,IR,29NJ0120300U,D1904KKSC,TD202105,26,2,00,20,2W,13,C0
2021,IR,29NJ01204002,A-U4672TD,1A202109,23,N3,00,10,1A,13,C0
2021,IR,29NJ01204003,I-1Q59C6X,I202106,10,N2,00,10,1B,13,C0
2021,IR,29NJ0120400,5-CXR-AG0,W5202108,22,N3,00,20,2M,13,B0
2021,IR,29NJ0120400,5-EO6SAG0,W5202112,08,N4,00,10,1A,13,C0
2021,IR,29NJ0120400L,G-DZ4ZVF3,9G202111,22,N4,00,10,1W,13,A0
2021,IR,29NJ0120400L,G- JB4VF3,9G202106,08,N2,00,10,1W,13,C0
2021,IR,29NJ0120400N,M-27OS41A,EM202109,15,N3,00,10,1W,13,C0
2021,IR,29NJ0120400P,T-1A5HWVS,CT202103,10,N1,00,10,1A,13,B0
2021,IR,29NJ0120400P,T-62OIWVS,CT202111,30,N4,00,10,1W,13,C0
2021,IR,29NJ0120500C,N0 0M5C72,8N202106,29,2,00,10,0U,13,C0
2021,IR,29NJ0120500C,N01KFQ-72,8N202104,20,2,00,00,0U,29,00
2021,IR,29NJ0120500C,N01KM3M72,8N202104,22,2,00,00,0U,29,00
2021,IR,29NJ0120500C,N04KFZC72,8N202103,03,1,00,10,1U,13,B0
2021,IR,29NJ0120500C,N04SO5Q72,8N202103,21,1,00,10,0U,13,C0
2021,IR,29NJ0120500C,N0A1B3U72,8N202105,24,2,00,10,0U,13,C0
2021,IR,29NJ0120500C,N0 AMQQ72,8N202106,10,2,00,10,0U,20,00
2021,IR,29NJ0120500C,N0D1CBL72,8N202109,01,3,00,10,0U,13,C0
2021,IR,29NJ0120500C,N0DIAMR72,8N202112,08,4,00,10,1U,13,C0
2021,IR,29NJ0120500C,N0DSOTC72,8N202112,15,4,00,10,1A,13,C0
2021,IR,29NJ0120500C,N0GEAEM72,8N202111,17,4,00,10,1B,13,C0
2021,IR,29NJ0120500C,N0QACSV72,8N202107,27,3,00,10,1W,13,C0
2021,IR,29NJ0120500C,N0Q-VT972,8N202108,03,3,00,10,1A,13,C0
2021,IR,29NJ0120500C,N0Q-YQV72,8N202108,05,3,00,10,1B,13,C0
2021,IR,29NJ0120500C,N0V0YRM72,8N202109,25,3,00,10,1W,13,C0
2021,IR,29NJ0120700L,Z0604KOPU,R3202112,02,N4,00,10,1W,13,C0
2021,IR,29NJ0120700Y,I0BR6X I1,Q5202105,11,N2,00,10,1W,13,B0
2021,IR,29NJ0120900C,N04YF3V72,8N202105,04,2,00,10,0U,13,C0
2021,IR,29NJ0120900C,N0BRVRQ72,8N202101,01,1,00,10,0U,13,C0
2021,IR,29NJ0120900C,N0BYBMC72,8N202103,07,1,00,10,0U,13,C0
2021,IR,29NJ0120900C,N0VYYMV72,8N202112,20,4,00,10,0U,13,C0
2021,IR,29NJ0121300C,N01IF3D72,8N202108,15,3,00,10,1W,13,C0
2021,IR,29NJ0121300C,N01IYBCF2,8N202108,14,3,00,10,0U,13,C0
2021,IR,29NJ0121300C,N01IYS-72,8N202108,14,3,00,10,0U,13,C0
2021,IR,29NJ0121300C,N01SBMQ72,8N202109,05,3,00,10,1W,13,C0
2021,IR,29NJ0121300C,N01-VZL72,8N202108,20,3,00,10,0U,13,C0
2021,IR,29NJ0121300C,N04ECQL72,8N202107,04,3,00,10,0U,13,C0
2021,IR,29NJ0121300C,N0B1ET-72,8N202103,30,1,00,10,0U,13,C0
2021,IR,29NJ0121300C,N0BEBS972,8N202104,14,2,00,10,0U,13,C0
2021,IR,29NJ0121300C,N0BEVZM72,8N202104,06,2,00,10,1W,13,C0
2021,IR,29NJ0121300C,N0BIC5H72,8N202102,19,1,00,10,0U,13,C0
2021,IR,29NJ0121300C,N0B-WBQ72,8N202103,03,1,00,10,0U,13,C0
2021,IR,29NJ0121300C,N0 ICZ972,8N202110,29,4,00,10,1A,13,C0
2021,IR,29NJ0121300C,N0 RBSL72,8N202108,10,3,00,20,2W,13,C0
2021,IR,29NJ0121400C,NNPRCRVS2,8N202109,12,N3,00,30,0U,13,C0
2021,IR,29NJ0121400C,NNPRCTCS2,8N202108,26,N3,00,10,1B,13,B0
2021,IR,29NJ0121400C,NNPRCZM-2,8N202108,14,N3,00,10,0U,29,00
2021,IR,29NJ0121400C,NNPRE3DQ2,8N202104,25,N2,00,10,1W,13,C0
2021,IR,29NJ0121400C,NNPREEQF2,8N202105,06,N2,00,20,1B,13,C0
2021,IR,29NJ0121400C,NNPREE-V2,8N202105,09,N2,00,10,0U,13,C0
2021,IR,29NJ0121400C,NNPREQDS2,8N202105,12,N2,00,10,3U,13,C0
2021,IR,29NJ0121400C,NNPRME9S2,8N202112,16,N4,00,10,0U,13,C0
2021,IR,29NJ0121400C,NNPRO5MT2,8N202103,19,N1,00,10,0U,13,C0
2021,IR,29NJ0121400C,NNPROSDG2,8N202102,19,N1,00,10,1W,13,C0
2021,IR,29NJ0121400C,NNPRV3RT2,8N202101,21,N1,00,10,1B,13,C0
2021,IR,29NJ0121400C,NNPRW5HQ2,8N202110,06,N4,00,10,0U,13,C0
2021,IR,29NJ0121400C,NNPRW5QS2,8N202110,05,N4,00,10,0U,13,C0
2021,IR,29NJ0121400C,NNPRWEH62,8N202110,09,N4,00,10,1W,13,A0
2021,IR,29NJ0121400C,NNPRWEMT2,8N202110,10,N4,00,10,0U,13,A0
2021,IR,29NJ0121400C,NNPRWRCP2,8N202110,14,N4,00,10,0U,29,00
2021,IR,29NJ0121400C,NNPRYR9G2,8N202106,24,N2,00,20,1W,13,C0
2021,IR,29NJ0121700C,N01KM3-72,8N202107,28,3,00,10,1B,13,C0
2021,IR,29NJ0121700C,N01RMMC72,8N202107,17,3,00,20,0U,13,C0
2021,IR,29NJ0121700C,N01RWSH72,8N202107,16,3,00,10,1W,29,00
2021,IR,29NJ0121700C,N04ACSR72,8N202105,01,2,00,00,0U,29,00
2021,IR,29NJ0121700C,N04EO3Q72,8N202106,23,2,00,10,0U,13,C0
2021,IR,29NJ0121700C,N04EW5L72,8N202106,27,2,00,10,1W,13,C0
2021,IR,29NJ0121700C,N0BYYQC72,8N202104,01,2,00,10,0U,13,C0
2021,IR,29NJ0121700C,N0 ICEC72,8N202111,05,4,00,10,1U,13,C0
2021,IR,29NJ0121700C,N0 KV5D72,8N202110,15,4,00,10,0U,13,B0
2021,IR,29NJ0121700C,N0 KYRR72,8N202110,18,4,00,20,1B,29,00
2021,IR,29NJ01218003,I-MJE2C6X,I202106,25,2,00,10,0U,13,C0
2021,IR,29NJ0121800N,M-U7PS41A,EM202101,25,1,00,00,0U,29,00
2021,IR,29NJ0121800O,3-GJR IQ-,F3202110,06,4,00,10,1W,13,C0
2021,IR,29NJ0121800Z,9-JD1SB-F,39202107,04,3,00,20,0U,13,C0
2021,IR,29NJ0121900C,N04-BQV72,8N202108,24,3,00,10,1A,13,C0
2021,IR,29NJ0121900C,N0B1OEC72,8N202104,25,2,00,20,1B,13,C0
2021,IR,29NJ0121900C,N0B1OEQ72,8N202104,25,2,00,10,1W,13,C0
2021,IR,29NJ0121900C,N0B1WZ972,8N202104,30,2,00,10,1W,13,C0
2021,IR,29NJ0121900C,N0BIO3H72,8N202102,26,1,00,20,1W,13,C0
2021,IR,29NJ0121900C,N0BKA5M72,8N202102,04,1,00,10,1W,13,C0
2021,IR,29NJ0121900C,N0BSYSV72,8N202103,28,1,00,10,1W,13,C0
2021,IR,29NJ01220002,708EHPUF2,7D202107,09,N3,00,00,1W,29,00
2021,IR,29NJ01220002,708EHPUOP,7D202110,15,N4,00,00,0U,29,00
2021,IR,29NJ01221002,708EHPUHN,7D202103,27,N1,00,10,1U,13,C0
2021,IR,29NJ0122100C,S0TJBRVQ9,P2202109,20,N3,00,10,1W,13,C0
2021,IR,29NJ0122100X,60 5OZLOC,TG202105,07,N2,00,10,1A,13,C0
2021,IR,29NJ0122100X,60 5OZLOI,TG202102,05,N1,00,20,0U,13,C0
2021,IR,29NJ0122500C,N04YYEC72,8N202103,09,1,00,10,1B,13,C0
2021,IR,29NJ0122500C,N0ASETM72,8N202109,26,3,00,10,1B,13,C0
2021,IR,29NJ0122500C,N0 -ATQ72,8N202104,24,2,00,10,1W,13,C0
2021,IR,29NJ0122500C,N0BAMR-72,8N202101,10,1,00,00,0U,29,00
2021,IR,29NJ0122500C,N0D1OMQ72,8N202109,03,3,00,00,0U,29,00
2021,IR,29NJ0122500C,N0GKB5L72,8N202107,18,3,00,10,1U,13,C0
2021,IR,29NJ0122500C,N0QYA5H72,8N202106,07,2,00,00,0U,29,00
2021,IR,29NJ0122500C,N0VIOB-72,8N202106,17,2,00,10,1W,13,C0
2021,IR,29NJ0122500Z,910 JJ6-F,39202112,16,4,00,00,0U,29,00
2021,IR,29NJ0123000Z,9R345ABTF,39202110,28,N4,00,10,0U,13,C0
2021,IR,29NJ0123000Z,9R345APMF,39202110,28,N4,00,10,0U,13,C0
